customer_id,transaction_id,age,gender,account_type,branch,account_open_date,transaction_date,balance_amount,currency,transaction_amount,transaction_type,credit_score,loan_amount,loan_status,loan_approved,occupation,annual_income,email,notes,income_flag,has_negative_income
CUST-3182,TXN220148,58.0,Male,Checking,Los Angeles,2018-12-17,2024-04-25,5807.4,EUR,1481.79,ATM,589.0,2636.18,Default,No,Engineer,17316.86,pat.wilson@yahoo.com,Loan disbursed to account,Normal,False
CUST-1985,TXN660213,57.0,Female,Savings,New York,2021-09-14,2023-11-26,907.97,USD,2.06,Withdrawal,540.0,3059.11,Active,No,Doctor,4715.9,john.smith@yahoo.com,KYC documents pending,Normal,False
cust4260,TXN172866,42.0,Female,Fixed Deposit,Los Angeles,,2023-04-14,1371.39,USD,339.64,Wire Transfer,648.0,26592.73,Default,Yes,Lawyer,15356.66,pat.jackson@bank.org,Transaction verified by branch Los Angeles,Normal,False
CUST-2699,TXN106634,0.0,Female,Savings,Phoenix,2021-08-07,2022-08-18,425.32,USD,458.09,ATM,707.0,2904.55,Active,Yes,Engineer,3862.15,chris.wilson@outlook.com,Unknown,Normal,False
CUST-2315,TXN508270,48.0,Female,Fixed Deposit,Los Angeles,2024-04-28,2024-06-22,2682.94,USD,618.64,Withdrawal,637.0,23391.87,Default,Yes,Teacher,6180.67,sara.jones@bank.org,Account dormant >6 months,Normal,False
CUST-2474,TXN563649,58.0,Male,Checking,Chicago,2019-12-21,2023-05-18,4278.32,NGN,1643.6,Withdrawal,679.0,9175.44,Default,No,Lawyer,6180.67,john.brown@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-1838,TXN750574,25.0,Female,Fixed Deposit,Houston,2018-01-26,2022-06-03,476.11,GBP,157.9,Wire Transfer,546.0,4041.23,Default,No,Teacher,6180.67,pat.moore@gmail.com,Loan disbursed to account,Normal,False
cust9170,TXN860006,71.0,Female,Checking,Houston,2019-06-04,2024-04-28,2282.72,USD,841.73,Wire Transfer,616.0,11430.65,Closed,Yes,Engineer,4763.78,alex.wilson@yahoo.com,Transaction verified by branch Houston,Normal,False
CUST-1482,TXN414467,71.0,Female,Fixed Deposit,Chicago,2020-04-17,2021-06-27,1090.15,USD,618.64,Withdrawal,629.0,10815.05,Default,No,Accountant,1687.15,alex.davis@,Unknown,Normal,False
CUST-2321,TXN240345,66.0,Male,Fixed Deposit,Houston,,2022-10-25,5458.4,EUR,1726.37,Wire Transfer,586.0,8981.46,Default,Yes,Doctor,6180.67,lee.davis@bank.org,Account dormant >6 months,Normal,False
CUST-1030,TXN717457,29.0,Male,Fixed Deposit,Los Angeles,2023-05-05,2024-01-22,7188.84,USD,2676.71,ATM,570.0,4599.5,Default,No,Doctor,10284.71,chris.moore@bank.org,Unknown,Normal,False
CUST-1303,TXN205656,34.0,Female,Checking,Los Angeles,2024-03-10,2024-06-12,11114.92,USD,1364.55,Wire Transfer,652.0,7580.255,Active,Yes,Lawyer,7504.95,mike.smith@outlook.com,Account dormant >6 months,Normal,False
CUST-1892,TXN152740,46.0,Male,Current,Los Angeles,2021-06-18,2021-06-27,15310.47,EUR,3124.95,Wire Transfer,647.0,1933.04,Default,Yes,Accountant,22221.05,mike.taylor@bank.org,Auto-debit setup confirmed,Normal,False
CUST-2149,TXN785590,48.0,Male,Fixed Deposit,Los Angeles,2022-02-05,2022-05-06,38413.07,EUR,7096.04,Withdrawal,622.0,19715.37,Unknown,No,Teacher,31068.74,chris.moore@yahoo.com,Unknown,Normal,False
CUST--1816,TXN527580,74.0,Female,Savings,Los Angeles,2024-03-28,2024-04-29,5672.88,USD,408.59,Wire Transfer,639.0,7568.22,Closed,Yes,Lawyer,5404.09,morganwilsongmail.com,KYC documents pending,Normal,False
CUST-1705,TXN488314,54.0,Male,Checking,Chicago,2021-10-20,2023-01-02,1480.68,NGN,631.16,Wire Transfer,634.0,11204.35,Closed,Yes,Accountant,6180.67,sara.moore@gmail.com,Unknown,Normal,False
CUST-2737,TXN491193,56.0,Female,Checking,Los Angeles,2019-12-30,2023-08-12,5809.68,USD,2707.67,Wire Transfer,574.0,24858.8,Active,No,Accountant,11903.26,john.moore@outlook.com,Unknown,Normal,False
CUST-2172,TXN493079,69.0,Female,Fixed Deposit,Chicago,2018-01-02,2023-01-23,9472.28,GBP,618.64,Withdrawal,716.0,25844.16,Default,Yes,Lawyer,541.7,jane.jackson@outlook.com,Customer flagged for review,Normal,False
CUST-1291,TXN666931,31.0,Female,Savings,Chicago,2021-08-30,2022-11-24,31203.52,USD,10552.19,ATM,605.0,53165.08,Closed,Yes,Doctor,25300.08,alex.jones@outlook.com,Loan disbursed to account,Normal,False
CUST-2210,TXN930826,75.0,Female,Savings,Los Angeles,2019-01-01,2020-12-30,1044.07,USD,471.36,Wire Transfer,658.0,9408.25,Default,Yes,Accountant,6180.67,Unknown,Customer flagged for review,Normal,False
CUST-2997,TXN156166,74.0,Female,Savings,Phoenix,2023-01-19,2023-07-21,18211.41,GBP,8477.86,Deposit,577.0,5359.1,Closed,No,Teacher,14423.27,morgan.moore@bank.org,KYC documents pending,Normal,False
CUST-1148,TXN646571,37.0,Male,Current,New York,2021-11-11,2022-10-03,7714.67,NGN,367.22,Deposit,664.0,4180.61,Default,Yes,Accountant,17686.67,sara.smith@gmail.com,Loan disbursed to account,Normal,False
CUST-1207,TXN649526,67.0,Male,Checking,Los Angeles,2018-01-10,2020-03-15,243.69,GBP,618.64,Wire Transfer,596.0,14337.0,Unknown,No,Doctor,6180.67,chris.smith@gmail.com,KYC documents pending,Normal,False
CUST-2037,TXN903738,51.0,Male,Checking,Los Angeles,2024-05-15,2024-06-17,5518.3,EUR,957.37,Withdrawal,761.0,18757.5,Active,Yes,Engineer,12902.99,taylor.davis@outlook.com,Transaction verified by branch los angeles,Normal,False
CUST-2801,TXN957119,50.0,Male,Checking,Los Angeles,2018-09-17,2022-07-22,611.45,USD,-122.78,Withdrawal,567.0,9090.11,Default,No,Lawyer,4688.24,mike.miller@yahoo.com,Unknown,Normal,False
CUST-1604,TXN861093,23.0,Female,Savings,New York,2024-01-06,2024-06-06,4634.74,GBP,740.72,Withdrawal,587.0,4062.11,Closed,No,Engineer,6180.67,morgan.jackson@outlook.com,Unknown,Normal,False
cust8993,TXN708712,48.0,Unknown,Savings,New York,2024-06-21,2024-06-21,22931.17,GBP,10348.21,Withdrawal,717.0,881.33,Default,Yes,Doctor,50679.26,alex.anderson@bank.org,Loan disbursed to account,Normal,False
CUST-1382,TXN844238,68.0,Male,Checking,Los Angeles,2022-01-25,2023-12-06,2299.81,GBP,1084.37,Withdrawal,540.0,1613.95,Active,Yes,Teacher,10648.19,lee.anderson@bank.org,Customer flagged for review,Normal,False
CUST-2268,TXN903108,33.0,Male,Fixed Deposit,Los Angeles,2021-01-13,2021-10-27,412.22,GBP,24.62,Wire Transfer,664.0,31105.74,Active,Yes,Doctor,2591.15,Unknown,KYC documents pending,Normal,False
CUST-2154,TXN596010,65.0,Female,Checking,Los Angeles,2022-11-22,2023-06-26,9999999.0,GBP,3128706.25,Wire Transfer,523.0,18339.95,Active,No,Teacher,13788058.12,jane.jones@bank.org,Transaction verified by branch LA,Suspicious - Extreme,False
CUST-2835,TXN609451,44.0,Female,Checking,Chicago,,2020-06-09,3426.87,GBP,93.77,Wire Transfer,609.0,10799.69,Closed,No,Engineer,4688.24,john.anderson@outlook.com,Auto-debit setup confirmed,Normal,False
CUST-2399,TXN866575,57.0,Female,Savings,Chicago,2022-04-19,2023-06-30,3112.44,USD,345.9,Deposit,746.0,-210.38,Default,Yes,Accountant,6180.67,Unknown,Unknown,Normal,False
CUST-1753,TXN490571,33.0,Male,Fixed Deposit,New York,2024-02-24,2024-06-16,2578.76,EUR,877.87,Withdrawal,574.0,14887.04,Unknown,Yes,Teacher,6180.67,morgan.anderson@yahoo.com,Unknown,Normal,False
CUST-3130,TXN545078,19.0,Female,Checking,New York,2018-05-15,2021-10-06,6609.1,EUR,610.24,Wire Transfer,659.0,7865.44,Active,No,Lawyer,7766.51,morgan.smith@outlook.com,Loan disbursed to account,Normal,False
CUST-2479,TXN987512,39.0,Male,Savings,Los Angeles,2020-01-26,2023-02-03,6509.61,USD,2957.13,Wire Transfer,647.0,25017.98,Closed,Yes,Engineer,3909.79,jane.wilson@bank.org,Unknown,Normal,False
CUST-2243,TXN388916,67.0,Female,Fixed Deposit,Los Angeles,2020-01-12,2021-07-16,692.88,USD,221.37,Wire Transfer,636.0,15347.03,Closed,Yes,Lawyer,23.9,lee.smith@bank.org,KYC documents pending,Normal,False
CUST-3102,TXN114974,28.0,Female,Checking,Los Angeles,2024-06-11,2024-06-13,966.87,USD,420.84,ATM,650.0,2048.61,Unknown,Yes,Engineer,6180.67,taylor.wilson@gmail.com,Unknown,Normal,False
CUST-1588,TXN375161,55.0,Male,Fixed Deposit,New York,2020-08-18,2021-12-17,558.48,USD,350.93,Wire Transfer,637.0,4683.09,Default,Yes,Accountant,1231.51,john.brown@gmail.com,Customer flagged for review,Normal,False
CUST-2398,TXN482716,32.0,Female,Fixed Deposit,New York,2019-02-28,2022-10-06,160.61,USD,255.52,Deposit,585.0,19091.06,Active,No,Engineer,6180.67,taylor.brown@bank.org,Customer flagged for review,Normal,False
CUST-2519,TXN919951,18.0,Male,Savings,New York,2023-05-14,2024-04-26,3906.68,USD,1232.19,Deposit,531.0,49294.83,Default,No,Accountant,4019.21,taylor.smith@yahoo.com,Customer flagged for review,Normal,False
CUST-1818,TXN363312,28.0,Male,Fixed Deposit,New York,2023-11-19,2024-02-25,2707.35,USD,659.17,Withdrawal,608.0,7580.255,Default,No,Doctor,4688.24,mike.wilson@yahoo.com,Transaction verified by branch New York,Normal,False
CUST-2135,TXN422506,48.0,Male,Savings,New York,2021-12-27,2024-03-27,634.0,GBP,187.68,Deposit,753.0,8221.51,Default,Yes,Lawyer,6180.67,jane.miller@bank.org,Auto-debit setup confirmed,Normal,False
CUST-3070,TXN792309,38.0,Female,Fixed Deposit,New York,2018-05-26,2019-08-18,1284.81,USD,-15.86,Deposit,647.0,520.45,Default,No,Accountant,2763.34,taylor.moore@yahoo.com,Unknown,Normal,False
CUST-1857,TXN869795,72.0,Male,Fixed Deposit,Houston,2019-08-07,2020-05-08,2379.48,USD,1179.56,Deposit,643.0,2645.07,Closed,Yes,Lawyer,6180.67,alex.taylor@outlook.com,Customer flagged for review,Normal,False
CUST-2068,TXN465941,44.0,Female,Savings,Los Angeles,2022-06-12,2024-08-02,6407.58,GBP,618.64,ATM,660.0,5068.85,Closed,No,Doctor,4688.24,taylor.smith@outlook.com,Unknown,Normal,False
CUST-2416,TXN294444,65.0,Male,Fixed Deposit,Phoenix,2018-10-23,2024-04-27,274.45,USD,-31.2,Withdrawal,577.0,18201.6,Default,No,Lawyer,856.4,mike.taylor@gmail.com,Transaction verified by branch Phoenix,Normal,False
CUST-2734,TXN932200,48.0,Male,Fixed Deposit,New York,2021-03-21,2023-05-31,4772.31,EUR,1739.98,ATM,698.0,7580.255,Default,Yes,Teacher,3219.1,john.taylor@yahoo.com,Auto-debit setup confirmed,Normal,False
cust9618,TXN251538,71.0,Female,Checking,Phoenix,2019-04-29,2020-10-16,2989.03,EUR,679.19,ATM,738.0,10885.59,Active,Yes,Engineer,2990.79,john.jones@outlook.com,Auto-debit setup confirmed,Normal,False
CUST-2626,TXN479012,31.0,Male,Savings,New York,2024-03-19,2024-04-07,936.09,USD,371.15,ATM,647.0,16308.87,Active,Yes,Engineer,6180.67,jane.brown@yahoo.com,KYC documents pending,Normal,False
CUST-2804,TXN613539,32.0,Male,Savings,Los Angeles,2018-05-28,2021-07-09,10453.86,USD,4689.56,Deposit,589.0,17902.78,Default,No,Engineer,3772.1,morgan.miller@yahoo.com,Unknown,Normal,False
CUST-1059,TXN556732,55.0,Female,Checking,Phoenix,2020-09-25,2024-06-24,5126.06,USD,815.61,Withdrawal,647.0,7580.255,Active,No,Lawyer,6180.67,sara.moore@outlook.com,Account dormant >6 months,Normal,False
CUST-2045,TXN382270,47.0,Female,Current,Houston,2024-06-14,2024-06-15,11829.74,GBP,3211.61,Wire Transfer,563.0,4387.05,Active,No,Teacher,14680.83,sara.taylor@bank.org,Unknown,Normal,False
CUST-2058,TXN264332,65.0,Male,Fixed Deposit,Los Angeles,2020-04-18,2021-06-15,2053.04,GBP,569.59,Withdrawal,653.0,7580.255,Unknown,No,Engineer,6198.18,john.jackson@yahoo.com,Transaction verified by branch None,Normal,False
CUST-1217,TXN106029,49.0,Female,Fixed Deposit,Los Angeles,2018-01-27,2021-03-11,1759.4,GBP,149.09,Deposit,647.0,11236.55,Unknown,Yes,Accountant,1787.14,lee.jackson@outlook.com,Unknown,Normal,False
CUST-2684,TXN125076,40.0,Male,Savings,New York,2020-05-17,2022-10-19,1408.37,NGN,562.83,Deposit,631.0,7580.255,Active,No,unknown,4767.7,sara.brown@yahoo.com,Unknown,Normal,False
CUST-2733,TXN793837,45.0,Male,Fixed Deposit,Los Angeles,2018-09-22,2024-04-27,20615.63,GBP,1283.44,Wire Transfer,698.0,3274.06,Unknown,Yes,Lawyer,15236.61,mike.anderson@bank.org,KYC documents pending,Normal,False
CUST-1212,TXN795759,34.0,Male,Fixed Deposit,Phoenix,2018-04-02,2021-02-19,73.15,EUR,-157.96,Wire Transfer,696.0,6614.07,Closed,Yes,Engineer,1879.96,chris.davis@outlook.com,KYC documents pending,Normal,False
CUST-2802,TXN361990,36.0,Female,Savings,Los Angeles,2020-07-05,2022-10-25,16035.07,NGN,4351.23,Deposit,624.0,10602.15,Default,Yes,unknown,6384.79,morgan.miller@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-1602,TXN770139,0.0,Male,Savings,Los Angeles,2024-05-17,2024-09-06,2447.42,NGN,239.64,ATM,615.0,1625.26,Default,No,unknown,11798.93,alex.miller@gmail.com,Customer flagged for review,Normal,False
CUST-2046,TXN365956,29.0,Unknown,Savings,Chicago,2018-09-23,2022-06-17,6759.34,USD,2926.34,Deposit,649.0,9490.9,Default,No,Lawyer,9285.11,taylor.jones@bank.org,Transaction verified by branch CHI,Normal,False
CUST-3030,TXN541471,63.0,Female,Fixed Deposit,Los Angeles,2023-02-11,2023-06-09,18633.33,GBP,4463.55,Wire Transfer,662.0,8084.97,Closed,Yes,Accountant,29428.09,chris.taylor@outlook.com,Transaction verified by branch Los Angeles,Normal,False
CUST-1378,TXN743416,24.0,Female,Fixed Deposit,Chicago,2019-08-08,2023-08-10,515.34,EUR,-328.67,Wire Transfer,693.0,17312.0,Active,Yes,Teacher,6180.67,johnwilsongmail.com,Loan disbursed to account,Normal,False
CUST-1615,TXN903684,75.0,Female,Current,Chicago,2019-11-10,2022-07-21,9755.22,GBP,4860.49,Deposit,695.0,21336.72,Closed,No,Doctor,3702.57,chris.miller@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-2443,TXN188740,53.0,Female,Fixed Deposit,Los Angeles,2019-03-29,2020-01-28,1714.83,USD,592.83,Wire Transfer,739.0,10754.22,Closed,Yes,Teacher,6180.67,taylor.jackson@gmail.com,Loan disbursed to account,Normal,False
CUST-2590,TXN554621,29.0,Female,Savings,New York,2019-10-24,2020-08-01,8049.74,NGN,1270.24,ATM,785.0,10353.86,Active,Yes,Accountant,11951.41,jane.taylor@outlook.com,Account dormant >6 months,Normal,False
CUST-1600,TXN389068,48.0,Male,Savings,Chicago,2019-04-02,2019-06-07,2715.45,NGN,669.21,ATM,623.0,14251.34,Default,No,Teacher,6180.67,jane.jackson@outlook.com,Unknown,Normal,False
CUST-1130,TXN774225,57.0,Female,Checking,Los Angeles,2021-05-25,2023-05-15,6521.84,USD,306.42,Withdrawal,670.0,11458.05,Active,No,Accountant,6180.67,chris.jones@yahoo.com,Unknown,Normal,False
CUST-3039,TXN279904,44.0,Female,Checking,New York,2022-07-09,2024-01-04,4538.51,USD,578.28,Wire Transfer,659.0,19318.11,Closed,Unknown,Accountant,4056.0,taylor.moore@bank.org,Unknown,Normal,False
CUST-2112,TXN237055,60.0,Unknown,Checking,New York,2022-11-05,2024-06-18,10307.97,GBP,3443.71,Wire Transfer,548.0,10010.57,Unknown,No,unknown,17707.65,lee.miller@outlook.com,Unknown,Normal,False
CUST-2604,TXN754963,21.0,Male,Savings,Phoenix,2018-10-25,2020-02-21,1019.16,GBP,479.53,ATM,597.0,7580.255,Default,No,unknown,6180.67,jane.wilson@bank.org,Unknown,Normal,False
CUST-2054,TXN643895,57.0,Male,Fixed Deposit,New York,2022-03-28,2022-10-03,293.71,USD,618.64,Wire Transfer,680.0,18727.8,Default,Yes,Doctor,6180.67,taylor.jackson@bank.org,Customer flagged for review,Normal,False
CUST-2598,TXN145565,66.0,Male,Checking,Phoenix,2018-12-11,2019-10-03,852.86,NGN,31.74,Wire Transfer,668.0,20029.51,Default,Yes,Engineer,6180.67,patandersongmail.com,Transaction verified by branch Phoenix,Normal,False
CUST-3175,TXN128112,59.0,Female,Fixed Deposit,New York,,2022-08-16,4493.96,USD,1512.77,Wire Transfer,697.0,9659.27,Active,No,Accountant,4031.27,Unknown,Transaction verified by branch N.Y.,Normal,False
CUST-1927,TXN784171,51.0,Female,Savings,Chicago,2023-08-01,2024-03-02,2647.57,USD,362.44,Withdrawal,611.0,7580.255,Default,Yes,Doctor,2650.59,morgan.anderson@yahoo.com,Auto-debit setup confirmed,Normal,False
cust3859,TXN712236,47.0,Female,Checking,Los Angeles,2020-09-01,2020-06-17,4662.18,EUR,2021.74,Wire Transfer,734.0,11703.23,Default,Yes,Engineer,5720.88,jane.wilson@yahoo.com,Loan disbursed to account,Normal,False
CUST-1258,TXN486123,45.0,Unknown,Checking,Los Angeles,2019-09-28,2023-05-15,7697.2,USD,3693.13,Wire Transfer,699.0,1685.43,Active,No,Doctor,9309.48,taylorjonesgmail.com,Unknown,Normal,False
CUST-2773,TXN551819,56.0,Female,Savings,New York,2021-11-15,2023-05-23,651.16,GBP,280.68,Deposit,631.0,8188.99,Active,No,Engineer,6211.69,jane.anderson@bank.org,Unknown,Normal,False
cust6972,TXN272075,49.0,Male,Fixed Deposit,Los Angeles,2018-10-24,2021-07-29,1034.86,USD,311.46,Wire Transfer,701.0,4111.34,Default,No,Lawyer,6180.67,pat.davis@yahoo.com,Unknown,Normal,False
CUST-3103,TXN695619,18.0,Female,Savings,Chicago,2023-08-20,2024-02-05,5332.2,USD,1115.63,Deposit,742.0,7580.255,Default,Yes,unknown,6180.67,sara.jackson@yahoo.com,Unknown,Normal,False
CUST-2635,TXN107007,48.0,Male,Fixed Deposit,Los Angeles,2023-02-03,2023-10-14,1442.45,EUR,934.93,ATM,629.0,5125.46,Closed,No,unknown,4176.57,pat.smith@yahoo.com,Unknown,Normal,False
CUST-1062,TXN120422,41.0,Male,Savings,Chicago,2018-12-17,2024-06-10,1282.5,NGN,405.28,ATM,675.0,3268.14,Active,Yes,Teacher,4688.24,morganwilsongmail.com,Transaction verified by branch CHI,Normal,False
CUST-1219,TXN687638,48.0,Female,Checking,Los Angeles,2023-09-07,2023-10-09,16574.67,EUR,4853.99,Wire Transfer,616.0,15256.82,Active,Yes,Lawyer,4688.24,morgan.davis@gmail.com,Account dormant >6 months,Normal,False
CUST-2394,TXN595021,73.0,Female,Current,Houston,2024-02-29,2024-03-14,1182.97,USD,618.64,ATM,705.0,34503.64,Active,Yes,Engineer,6180.67,mike.taylor@outlook.com,Account dormant >6 months,Normal,False
CUST-2223,TXN347789,32.0,Male,Fixed Deposit,Los Angeles,2019-01-24,2024-02-01,565.57,GBP,450.84,Withdrawal,761.0,-329.4,Unknown,Yes,Lawyer,6180.67,mike.smith@bank.org,KYC documents pending,Normal,False
CUST-1174,TXN946561,42.0,Female,Fixed Deposit,Los Angeles,2018-02-20,2022-04-11,29706.12,NGN,8756.76,Withdrawal,682.0,16157.57,Closed,Yes,Accountant,38127.33,pat.smith@yahoo.com,Unknown,Normal,False
CUST-1282,TXN997343,48.0,Female,Savings,New York,2023-03-17,2023-04-28,7157.33,USD,2877.03,Wire Transfer,697.0,24555.81,Default,Yes,Teacher,14463.18,john.anderson@gmail.com,KYC documents pending,Normal,False
CUST-2493,TXN948549,50.0,Female,Savings,Los Angeles,2019-08-29,2022-08-14,10194.56,GBP,1010.84,Deposit,673.0,7580.255,Closed,Yes,Lawyer,4864.2,morgan.brown@yahoo.com,Account dormant >6 months,Normal,False
CUST-1142,TXN533020,44.0,Female,Savings,Chicago,2024-04-16,2024-06-16,6454.63,NGN,1853.46,Withdrawal,691.0,381830.28,Active,Yes,Engineer,12709.57,taylor.anderson@outlook.com,Auto-debit setup confirmed,Normal,False
CUST-1442,TXN974113,48.0,Male,Fixed Deposit,Chicago,2022-09-18,2023-02-26,2497.13,GBP,-118.88,Withdrawal,601.0,29643.39,Closed,Yes,Accountant,4186.65,chris.davis@gmail.com,KYC documents pending,Normal,False
CUST-1723,TXN917804,28.0,Female,Savings,New York,2022-06-20,2023-06-04,1387.54,GBP,410.25,ATM,450.0,4195.43,Active,No,Accountant,3315.71,Unknown,Accoun,Normal,False
CUST-2145,TXN540432,23.0,Female,Checking,Houston,2022-02-09,2024-01-20,4028.98,USD,273.12,Wire Transfer,653.0,22860.34,Closed,Yes,Accountant,4688.24,jane.wilson@bank.org,Auto-debit,Normal,False
CUST-1686,TXN373533,23.0,Female,Checking,Los Angeles,2022-05-26,2023-07-28,849.04,USD,-81.23,Wire Transfer,606.0,4683.17,Default,No,Doctor,5853.48,john.miller@yahoo.com,KYC documen,Normal,False
CUST-3089,TXN151268,23.0,Female,Savings,New York,2019-06-11,2023-07-08,4190.37,GBP,718.61,ATM,751.0,7233.02,Active,Yes,Engineer,5189.64,alex.brown@gmail.com,Account dormant >6 months,Normal,False
CUST-1216,TXN575718,63.0,Female,Checking,Chicago,2019-05-22,2021-11-27,18066.61,USD,6533.8,Wire Transfer,486.0,2956.95,Default,No,Accountant,15306.42,mike.wilson@,Transaction verified by branch Chicago,Normal,False
CUST-2913,TXN698990,74.0,Male,Fixed Deposit,New York,2018-11-20,2024-02-16,876.67,GBP,146.15,Wire Transfer,689.0,15292.23,Default,Yes,Doctor,3690.07,taylor.davis@outlook.com,Account dormant >6 months,Normal,False
CUST-2432,TXN359955,61.0,Male,Fixed Deposit,Houston,2023-03-11,2023-12-01,3153.8,USD,681.5,Deposit,660.0,749.39,Active,Yes,Teacher,6180.67,taylor.taylor@outlook.com,Customer flagged for review,Normal,False
CUST-1491,TXN642198,21.0,Female,Checking,New York,2018-03-03,2018-11-03,8479.71,USD,1821.21,Deposit,743.0,11726.92,Default,Yes,Accountant,2897.01,morgan.davis@gmail.com,Transaction verified by branch New York,Normal,False
CUST-1808,TXN804953,74.0,Male,Current,Chicago,2023-01-01,2024-02-04,2573.77,USD,490.16,ATM,721.0,14382.17,Default,Yes,Teacher,6180.67,chris.taylor@yahoo.com,KYC documents pending,Normal,False
CUST-2865,TXN113910,48.0,Female,Savings,Los Angeles,2023-09-25,2023-12-09,87.21,EUR,37.99,Withdrawal,748.0,13731.95,Default,Yes,Doctor,2319.38,jane.jones@outlook.com,KYC documents pending,Normal,False
CUST-2698,TXN863000,47.0,Female,Savings,New York,2023-08-21,2023-10-27,3232.71,GBP,394.4,Wire Transfer,573.0,82259.72,Active,Unknown,Doctor,4688.24,morgan.jones@gmail.com,Transaction verified by branch N.Y.,Normal,False
CUST-2560,TXN558567,40.0,Female,Savings,New York,2020-07-22,2024-11-01,1875.37,EUR,618.64,Wire Transfer,661.0,7580.255,Closed,No,Accountant,3709.35,sara.taylor@yahoo.com,Loan disbursed to account,Normal,False
CUST-2971,TXN284287,48.0,Male,Checking,Los Angeles,2019-01-01,2024-06-07,59168.32,GBP,4305.05,Wire Transfer,603.0,7580.255,Closed,Yes,Accountant,36481.25,mike.moore@gmail.com,Account dormant >6 months,Normal,False
CUST-3028,TXN681253,23.0,Male,Current,Los Angeles,2020-02-01,2022-03-12,5186.92,EUR,-235.39,Withdrawal,646.0,4492.14,Active,No,Lawyer,9999999999.0,morgan.jackson@yahoo.com,Account dormant >6 months,Suspicious - Extreme,False
CUST-1639,TXN834222,41.0,Male,Fixed Deposit,New York,,2019-07-25,7318.73,EUR,2761.27,Withdrawal,591.0,8795.5,Closed,Yes,Teacher,4935.06,morgan.anderson@bank.org,Account dormant >6 months,Normal,False
