customer_id,transaction_id,age,gender,account_type,branch,account_open_date,transaction_date,balance_amount,currency,transaction_amount,transaction_type,credit_score,loan_amount,loan_status,loan_approved,occupation,annual_income,email,notes
CUST-1331,TXN449682,70,FEMALE,Savings,Los Angeles,24/09/2023,14/06/2024,7770.54,USD ,3257.07,Transfer,780,-515.53,active,YES,LAWYER,7599.68,john.jones@yahoo.com,KYC documents pending
CUST-2494,TXN180118,22,Male,FD,Houston,07/20/18,09/12/2020,5543.74,usd,2670.44,atm,672,-982.14,Default,YES,Doctor,12911.03,morgan.moore@outlook.com,Transaction verified by branch Houston
CUST-2116,TXN870968,42,FEMALE,CHECKING,Houston,31/01/2021,01/31/2021,29783.9,USD,13600.43,Deposit,613,13952.18,DEFAULT,Yes,Lawyer,50046.99,taylor.taylor@yahoo.com,Auto-debit setup confirmed
CUST-2521,TXN310930,43,F,SAVINGS,Houston,05/01/2023,01/07/2023,1031.4,eur,214.35,DEPOSIT,592,2628.96,Default,,Accountant,1647.19,jane.smith@gmail.com,Transaction verified by branch Houston
CUST-1536,TXN109471,65,M,fixed deposit,New York,05-01-2023,2023-11-27,63.85,EUR,-23.87,ATM,-100,90455.69,ACTIVE,NO,Accountant,4029.23,jane.moore@bank.org,Account dormant >6 months
CUST-1951,TXN143831,,F,Savings,new york,14/03/2024,2024-03-20,14846.92,GBP,5070.28,wire transfer,641,,active,YES,Accountant,6069.64,alex.moore@outlook.com,Customer flagged for review
CUST-2095,TXN331840,54,MALE,Current,New York,10-22-2019,14/12/2023,616.5,USD,286.54,Deposit,555,14586.56,Closed,NO,,4238.3,taylor.moore@outlook.com,Loan disbursed to account
CUST-2130,TXN580451,66,Male,FD,Los Angeles,19/04/2019,06/02/2020,1510.02,GBP,-272.38,Deposit,623,16862.19,closed,Yes,teachr,-4379.93,taylor.davis@bank.org,
CUST-3116,TXN190727,56,male,Fixed Deposit,LA,18-Dec-2023,05/13/2024,3906.74, USD,512.4,Wire Transfer,602,,Closed,,Lawyer,2394.8,morgan.moore@outlook.com,Auto-debit setup confirmed
CUST-2992,TXN660774,45,Male,checking,N.Y.,18/06/2018,09/23/2018,197.86, USD,211.01,DEPOSIT,,2955.93,DEFAULT,yes,teachr,-7557.98,taylor.jones@gmail.com,
CUST-1762,TXN500967,22,F,SAVINGS,CHI,10/25/18,01/19/2023,29285.8,usd,-0.01,ATM,708,48136.64,Default,YES,Accountant,31391.89,morgan.anderson@yahoo.com,Loan disbursed to account
CUST--6705,TXN426708,26,female,checking,New York,05-01-2019,22/03/2023,2258.93,EUR,62.18,Withdrawal,733,,Active,No,Engineer,-5575.85,mike.miller@,KYC documents pending
CUST-1940,TXN582274,34,Female,SAVINGS,los angeles,01-01-2021,22/11/2023,1884.79,GBP,9999999,Wire Transfer,700,4031.12,closed,YES,Lawyer,9772.53,lee.davis@bank.org,
CUST-3182,TXN220148,58,MALE,Checking,los angeles,12-17-2018,2024-04-25,5807.4,EUR,1481.79,ATM,589,2636.18,Defaulted,no,enginr,17316.86,pat.wilson@yahoo.com,Loan disbursed to account
CUST-1985,TXN660213,57,F,SAVINGS,N.Y.,09-14-2021,26/11/2023,907.97,USD ,2.06,withdrawal,540,3059.11,ACTIVE,no,Doctor,4715.9,john.smith@yahoo.com,KYC documents pending
cust4260,TXN172866,42,F,FD,Los Angeles,2025-15-40,2023-04-14,1371.39,usd,339.64,wire transfer,648,26592.73,DEFAULT,yes,LAWYER,15356.66,pat.jackson@bank.org,Transaction verified by branch Los Angeles
CUST-2699,TXN106634,0,F,SAVINGS,Phoenix,08/07/21,2022-08-18,425.32,usd,458.09,ATM,707,2904.55,Active,Yes,enginr,3862.15,chris.wilson@outlook.com,
CUST-2315,TXN508270,,F,Fixed Deposit,,04/28/24,2024-06-22,2682.94,usd,,Withdrawal,637,23391.87,Default,yes,teachr,-412.79,sara.jones@bank.org,Account dormant >6 months
CUST-2474,TXN563649,58,Male,CHECKING,CHI,12/21/19,05/18/2023,4278.32,NGN,1643.6,withdrawal,679,9175.44,Defaulted,no,LAWYER,-50000,john.brown@gmail.com,Auto-debit setup confirmed
CUST-1838,TXN750574,25,F,FD,Houston,26-Jan-2018,06/03/2022,476.11,gbp,157.9,Transfer,546,4041.23,DEFAULT,No,Tcacher,-4246.34,pat.moore@gmail.com,Loan disbursed to account
CUST-2534,TXN248614,47,M,FD,Houston,10-01-2022,01/22/2023,3435.07,EUR,2077.93,wire transfer,863,8929.86,Default,yes,,12442.43,jane.davis@bank.org,Auto-debit setup confirmed
cust9170,TXN860006,71,FEMALE,CHECKING,Houston,04-Jun-2019,04/28/2024,2282.72,USD,841.73,Wire Transfer,616,11430.65,Closed,Yes,enginr,4763.78,alex.wilson@yahoo.com,Transaction verified by branch Houston
CUST-1482,TXN414467,71,F,fixed deposit,Chicago,17-Apr-2020,2021-06-27,1090.15,USD,,withdrawal,629,10815.05,Default,no,Accountant,1687.15,alex.davis@,
CUST-2321,TXN240345,66,M,FD,Houston,31/02/2020,10/25/2022,5458.4,EUR,1726.37,Wire Transfer,586,8981.46,Defaulted,yes,Doctor,-7101.87,lee.davis@bank.org,Account dormant >6 months
CUST-1030,TXN717457,29,M,FD,Los Angeles,05-May-2023,01/22/2024,7188.84, USD,2676.71,atm,570,4599.5,Defaulted,no,Doctor,10284.71,chris.moore@bank.org,
CUST-1303,TXN205656,34,female,Checking,Los Angeles,03-10-2024,2024-06-12,11114.92, USD,1364.55,wire transfer,652,,active,Yes,LAWYER,7504.95,mike.smith@outlook.com,Account dormant >6 months
CUST-1892,TXN152740,46,male,Current,LA,06/18/21,06/27/2021,15310.47,EUR,3124.95,Wire Transfer,,1933.04,Defaulted,Yes,accountant,22221.05,mike.taylor@bank.org,Auto-debit setup confirmed
CUST-2149,TXN785590,,Male,FD,Los Angeles,02/05/2022,05/06/2022,38413.07,EUR,7096.04,Withdrawal,622,19715.37,,no,Teacher,31068.74,chris.moore@yahoo.com,
CUST--1816,TXN527580,74,Female,savings,Los Angeles,03/28/24,2024-04-29,5672.88, USD,408.59,Transfer,639,7568.22,Closed,Yes,nawyer,5404.09,morganwilsongmail.com,KYC documents pending
CUST-1705,TXN488314,54,male,checking,CHI,10-20-2021,2023-01-02,1480.68,NGN,631.16,Wire Transfer,634,11204.35,closed,Yes,Accountant,-4765.03,sara.moore@gmail.com,
CUST-2737,TXN491193,56,female,CHECKING,los angeles,12-30-2019,08/12/2023,5809.68,USD,2707.67,wire transfer,574,24858.8,Active,NO,Accountant,11903.26,john.moore@outlook.com,
CUST-2172,TXN493079,69,Female,FD,CHI,02-Jan-2018,23/01/2023,9472.28,gbp,,Withdrawal,716,25844.16,Defaulted,YES,LAWYER,541.7,jane.jackson@outlook.com,Customer flagged for review
CUST-1291,TXN666931,31,Female,Savings,Chicago,30-Aug-2021,11/24/2022,31203.52,USD ,10552.19,atm,605,53165.08,Closed,YES,Docter,25300.08,alex.jones@outlook.com,Loan disbursed to account
CUST-2210,TXN930826,75,FEMALE,Savings,Los Angeles,01/01/2019,12/30/2020,1044.07,usd,471.36,Wire Transfer,658,9408.25,Defaulted,Yes,accountant,-50000,,Customer flagged for review
CUST-2997,TXN156166,74,Female,SAVINGS,Phoenix,01/19/23,2023-07-21,18211.41,gbp,8477.86,DEPOSIT,577,5359.1,closed,no,teachr,14423.27,morgan.moore@bank.org,KYC documents pending
CUST-1148,TXN646571,37,M,Current,N.Y.,11-Nov-2021,10/03/2022,7714.67,NGN,367.22,DEPOSIT,664,4180.61,Defaulted,Yes,Accountant,17686.67,sara.smith@gmail.com,Loan disbursed to account
CUST-1207,TXN649526,67,male,CHECKING,Los Angeles,01/10/2018,15/03/2020,243.69,GBP,,wire transfer,596,14337.0,,NO,Doctor,-3435.19,chris.smith@gmail.com,KYC documents pending
CUST-2037,TXN903738,51,Male,CHECKING,los angeles,15/05/2024,06/17/2024,5518.3,EUR,957.37,Withdrawal,761,18757.5,Active,Yes,Engineer,12902.99,taylor.davis@outlook.com,Transaction verified by branch los angeles
CUST-2801,TXN957119,50,M,Checking,los angeles,09-17-2018,2022-07-22,611.45, USD,-122.78,Withdrawal,567,9090.11,Defaulted,NO,LAWYER,,mike.miller@yahoo.com,
CUST-1604,TXN861093,23,Female,Savings,new york,01/06/2024,2024-06-06,4634.74,GBP,740.72,withdrawal,587,4062.11,closed,no,enginr,-2560.59,morgan.jackson@outlook.com,
cust8993,TXN708712,,,Savings,new york,21-Jun-2024,21/06/2024,22931.17,gbp,10348.21,withdrawal,717,881.33,Defaulted,Yes,Docter,50679.26,alex.anderson@bank.org,Loan disbursed to account
CUST-1382,TXN844238,68,male,Checking,Los Angeles,01-25-2022,2023-12-06,2299.81,gbp,1084.37,withdrawal,540,1613.95,ACTIVE,Yes,teachr,10648.19,lee.anderson@bank.org,Customer flagged for review
CUST-2268,TXN903108,33,MALE,FD,,13/01/2021,10/27/2021,412.22,gbp,24.62,wire transfer,664,31105.74,ACTIVE,YES,Doctor,2591.15,,KYC documents pending
CUST-2154,TXN596010,65,FEMALE,CHECKING,LA,2022-11-22,2023-06-26,9999999,gbp,3128706.25,Transfer,523,18339.95,Active,NO,teachr,13788058.12,jane.jones@bank.org,Transaction verified by branch LA
CUST-2835,TXN609451,44,Female,checking,CHI,31/02/2020,06/09/2020,3426.87,gbp,93.77,Wire Transfer,609,10799.69,closed,no,enginr,,john.anderson@outlook.com,Auto-debit setup confirmed
CUST-2399,TXN866575,57,FEMALE,savings,CHI,04-19-2022,06/30/2023,3112.44,USD ,345.9,DEPOSIT,746,-210.38,DEFAULT,Yes,Accountant,-1132.73,,
CUST-1753,TXN490571,33,M,FD,New York,02-24-2024,06/16/2024,2578.76,eur,877.87,withdrawal,574,14887.04,,Yes,Teacher,-2152.25,morgan.anderson@yahoo.com,
CUST-2177,TXN352327,30,Male,Fixed Deposit,new york,2021-04-14,2024-05-02,7334.32,gbp,1022.28,atm,794,,Active,Yes,LAWYER,,alex.davis@outlook.com,Loan disbursed to account
CUST-3130,TXN545078,19,Female,checking,N.Y.,05/15/18,10/06/2021,6609.1,eur,610.24,wire transfer,659,7865.44,active,NO,LAWYER,7766.51,morgan.smith@outlook.com,Loan disbursed to account
CUST-2479,TXN987512,39,male,savings,los angeles,26/01/2020,02/03/2023,6509.61,USD,2957.13,Wire Transfer,,25017.98,Closed,Yes,Engineer,3909.79,jane.wilson@bank.org,
CUST-2243,TXN388916,67,F,FD,Los Angeles,01-12-2020,07/16/2021,692.88,usd,221.37,Transfer,636,15347.03,closed,YES,Lawyer,23.9,lee.smith@bank.org,KYC documents pending
CUST-3102,TXN114974,28,Female,checking,los angeles,2024-06-11,06/13/2024,966.87,USD,420.84,atm,650,2048.61,,yes,enginr,-908.26,taylor.wilson@gmail.com,
CUST-1588,TXN375161,55,Male,fixed deposit,N.Y.,18/08/2020,2021-12-17,558.48,USD,350.93,wire transfer,637,4683.09,DEFAULT,YES,Accountant,1231.51,john.brown@gmail.com,Customer flagged for review
CUST-2398,TXN482716,32,Female,Fixed Deposit,N.Y.,28-Feb-2019,10/06/2022,160.61,USD ,255.52,Deposit,585,19091.06,ACTIVE,no,Engioeer,-87.19,taylor.brown@bank.org,Customer flagged for review
CUST-2519,TXN919951,18,Male,Savings,new york,2023-05-14,04/26/2024,3906.68,USD ,1232.19,Deposit,531,49294.83,Default,no,Accountant,4019.21,taylor.smith@yahoo.com,Customer flagged for review
CUST-1818,TXN363312,28,male,fixed deposit,New York,19-Nov-2023,2024-02-25,2707.35,USD,659.17,Withdrawal,608,,DEFAULT,no,Docter,,mike.wilson@yahoo.com,Transaction verified by branch New York
CUST-2442,TXN734847,39,male,CHECKING,Phoenix,09-Jul-2021,2024-02-20,51.68,gbp,87.71,withdrawal,-100,,,No,Teacher,-350.5,lee.brown@outlook.com,Auto-debit setup confirmed
CUST-2135,TXN422506,,male,savings,New York,27/12/2021,27/03/2024,634.0,gbp,187.68,Deposit,753,8221.51,Defaulted,yes,Lawyer,-4942.75,jane.miller@bank.org,Auto-debit setup confirmed
CUST-3070,TXN792309,38,F,FD,New York,26/05/2018,18/08/2019,1284.81,USD ,-15.86,Deposit,,520.45,Default,NO,Accountant,2763.34,taylor.moore@yahoo.com,
CUST-1857,TXN869795,72,Male,Fixed Deposit,Houston,08-07-2019,2020-05-08,2379.48,USD ,1179.56,Deposit,643,2645.07,Closed,Yes,LAWYER,-323.19,alex.taylor@outlook.com,Customer flagged for review
CUST-2068,TXN465941,44,FEMALE,SAVINGS,Los Angeles,06/12/22,08/02/2024,6407.58,GBP,,atm,660,5068.85,closed,No,Doctbr,,taylor.smith@outlook.com,
CUST-2416,TXN294444,65,male,FD,Phoenix,10-23-2018,04/27/2024,274.45,usd,-31.2,Withdrawal,577,18201.6,DEFAULT,no,LAWYER,856.4,mike.taylor@gmail.com,Transaction verified by branch Phoenix
CUST-2734,TXN932200,,MALE,FD,New York,03/21/21,2023-05-31,4772.31,EUR,1739.98,ATM,698,,Default,yes,Teacher,3219.1,john.taylor@yahoo.com,Auto-debit setup confirmed
cust9618,TXN251538,71,Female,checking,Phoenix,29-Apr-2019,10/16/2020,2989.03,EUR,679.19,atm,738,10885.59,ACTIVE,yes,Engineer,2990.79,john.jones@outlook.com,Auto-debit setup confirmed
CUST-2028,TXN479518,62,M,fixed deposit,N.Y.,08-23-2022,02/14/2024,5266.43,usd,1595.72,Deposit,1200,,Default,YES,enginr,,morgan.jones@yahoo.com,Customer flagged for review
CUST-2626,TXN479012,31,M,SAVINGS,N.Y.,03-19-2024,04/07/2024,936.09,usd,371.15,ATM,,16308.87,active,YES,enginr,-7596.29,jane.brown@yahoo.com,KYC documents pending
CUST-2804,TXN613539,32,Male,savings,LA,05/28/18,07/09/2021,10453.86,USD,4689.56,DEPOSIT,589,17902.78,Default,no,enginr,3772.1,morgan.miller@yahoo.com,
CUST-1059,TXN556732,55,F,Checking,Phoenix,25-Sep-2020,2024-06-24,5126.06,USD ,815.61,withdrawal,647,,active,no,Lawyer,-4651.05,sara.moore@outlook.com,Account dormant >6 months
CUST-2045,TXN382270,47,FEMALE,Current,Houston,2024-06-14,06/15/2024,11829.74,gbp,3211.61,wire transfer,563,4387.05,Active,NO,teachr,14680.83,sara.taylor@bank.org,
CUST-2058,TXN264332,65,Male,fixed deposit,,2020-04-18,2021-06-15,2053.04,gbp,569.59,Withdrawal,653,,,NO,enginr,6198.18,john.jackson@yahoo.com,Transaction verified by branch None
CUST-1217,TXN106029,49,FEMALE,Fixed Deposit,Los Angeles,01-27-2018,03/11/2021,1759.4,GBP,149.09,Deposit,,11236.55,,Yes,Accountant,1787.14,lee.jackson@outlook.com,
CUST-2684,TXN125076,40,Male,savings,new york,17/05/2020,19/10/2022,1408.37,NGN,562.83,DEPOSIT,631,,active,No,,4767.7,sara.brown@yahoo.com,
CUST-2733,TXN793837,45,MALE,Fixed Deposit,LA,22-Sep-2018,04/27/2024,20615.63,GBP,1283.44,wire transfer,698,3274.06,,yes,Lawyer,15236.61,mike.anderson@bank.org,KYC documents pending
CUST-1212,TXN795759,34,male,fixed deposit,Phoenix,04/02/2018,02/19/2021,73.15,eur,-157.96,wire transfer,696,6614.07,Closed,yes,Engikeer,1879.96,chris.davis@outlook.com,KYC documents pending
CUST-2802,TXN361990,36,Female,savings,,07/05/20,25/10/2022,16035.07,NGN,4351.23,DEPOSIT,624,10602.15,Default,Yes,,6384.79,morgan.miller@gmail.com,Auto-debit setup confirmed
CUST-1602,TXN770139,0,male,SAVINGS,los angeles,17-May-2024,09/06/2024,2447.42,NGN,239.64,atm,615,1625.26,DEFAULT,no,,11798.93,alex.miller@gmail.com,Customer flagged for review
CUST-2046,TXN365956,29,,Savings,CHI,2018-09-23,06/17/2022,6759.34,USD,2926.34,DEPOSIT,649,9490.9,Defaulted,No,LAWYER,9285.11,taylor.jones@bank.org,Transaction verified by branch CHI
CUST-3030,TXN541471,63,F,Fixed Deposit,Los Angeles,02/11/23,2023-06-09,18633.33,GBP,4463.55,Transfer,662,8084.97,Closed,YES,accountant,29428.09,chris.taylor@outlook.com,Transaction verified by branch Los Angeles
CUST-1378,TXN743416,24,F,FD,Chicago,08-08-2019,08/10/2023,515.34,EUR,-328.67,Transfer,693,17312.0,ACTIVE,yes,Teacher,-1934.21,johnwilsongmail.com,Loan disbursed to account
CUST-1615,TXN903684,75,female,Current,CHI,10-Nov-2019,2022-07-21,9755.22,GBP,4860.49,Deposit,695,21336.72,Closed,NO,Doctor,3702.57,chris.miller@gmail.com,Auto-debit setup confirmed
CUST-2443,TXN188740,53,FEMALE,FD,los angeles,03-29-2019,28/01/2020,1714.83,USD ,592.83,wire transfer,739,10754.22,closed,YES,Teacher,-253.96,taylor.jackson@gmail.com,Loan disbursed to account
CUST-2590,TXN554621,29,female,Savings,New York,24/10/2019,2020-08-01,8049.74,NGN,1270.24,ATM,785,10353.86,active,Yes,accountant,11951.41,jane.taylor@outlook.com,Account dormant >6 months
CUST-1600,TXN389068,,M,SAVINGS,Chicago,04/02/19,2019-06-07,2715.45,NGN,669.21,ATM,623,14251.34,DEFAULT,No,Teacher,-818.19,jane.jackson@outlook.com,
CUST-1130,TXN774225,57,female,Checking,los angeles,2021-05-25,05/15/2023,6521.84,USD ,306.42,Withdrawal,670,11458.05,Active,NO,accountant,-296.03,chris.jones@yahoo.com,
CUST-3039,TXN279904,44,FEMALE,CHECKING,new york,07/09/2022,01/04/2024,4538.51,usd,578.28,Transfer,659,19318.11,closed,,Accountant,4056.0,taylor.moore@bank.org,
CUST-2112,TXN237055,60,,checking,N.Y.,11/05/2022,18/06/2024,10307.97,GBP,3443.71,Transfer,548,10010.57,,No,,17707.65,lee.miller@outlook.com,
CUST-2604,TXN754963,21,M,savings,Phoenix,25/10/2018,2020-02-21,1019.16,GBP,479.53,ATM,597,,Default,No,,-908.92,jane.wilson@bank.org,
CUST-2054,TXN643895,57,MALE,fixed deposit,N.Y.,28/03/2022,2022-10-03,293.71,USD ,,wire transfer,680,18727.8,Defaulted,Yes,Docter,-3224.1,taylor.jackson@bank.org,Customer flagged for review
CUST--8695,TXN475629,-1,F,fixed deposit,Chicago,01-Jun-2022,10/03/2023,8129.54,gbp,582.13,ATM,680,2997.61,Defaulted,No,Docter,16656.23,pat.brown@bank.org,KYC documents pending
CUST-2598,TXN145565,66,M,CHECKING,Phoenix,12/11/2018,10/03/2019,852.86,NGN,31.74,Wire Transfer,668,20029.51,DEFAULT,yes,Engineer,-95.87,patandersongmail.com,Transaction verified by branch Phoenix
CUST-3175,TXN128112,59,F,Fixed Deposit,N.Y.,2025-15-40,2022-08-16,4493.96, USD,1512.77,wire transfer,697,9659.27,active,No,accountant,4031.27,,Transaction verified by branch N.Y.
CUST-1927,TXN784171,51,F,savings,CHI,08/01/2023,03/02/2024,2647.57,USD,362.44,Withdrawal,611,,DEFAULT,yes,Docter,2650.59,morgan.anderson@yahoo.com,Auto-debit setup confirmed
cust3859,TXN712236,47,FEMALE,checking,los angeles,09/01/2020,2020-06-17,4662.18,eur,2021.74,Transfer,734,11703.23,DEFAULT,yes,enginr,5720.88,jane.wilson@yahoo.com,Loan disbursed to account
CUST-1258,TXN486123,45,,CHECKING,los angeles,28-Sep-2019,05/15/2023,7697.2,USD ,3693.13,Transfer,699,1685.43,Active,NO,Docter,9309.48,taylorjonesgmail.com,
CUST-2773,TXN551819,56,F,SAVINGS,New York,11-15-2021,05/23/2023,651.16,GBP,280.68,DEPOSIT,631,8188.99,ACTIVE,NO,Engineer,6211.69,jane.anderson@bank.org,
cust6972,TXN272075,49,MALE,fixed deposit,Los Angeles,24/10/2018,2021-07-29,1034.86,usd,311.46,wire transfer,701,4111.34,Defaulted,No,LAWYER,-1039.68,pat.davis@yahoo.com,
CUST-3103,TXN695619,18,Female,Savings,CHI,08/20/23,2024-02-05,5332.2, USD,1115.63,Deposit,742,,Default,yes,,-2377.11,sara.jackson@yahoo.com,
CUST-2635,TXN107007,,Male,FD,Los Angeles,02/03/2023,2023-10-14,1442.45,eur,934.93,atm,629,5125.46,Closed,No,,4176.57,pat.smith@yahoo.com,
CUST-1062,TXN120422,41,male,SAVINGS,CHI,17-Dec-2018,06/10/2024,1282.5,NGN,405.28,atm,675,3268.14,active,YES,teachr,,morganwilsongmail.com,Transaction verified by branch CHI
CUST-1219,TXN687638,,F,checking,Los Angeles,09/07/23,10/09/2023,16574.67,eur,4853.99,Transfer,616,15256.82,Active,YES,LAWYER,,morgan.davis@gmail.com,Account dormant >6 months
CUST-2394,TXN595021,73,female,Current,Houston,29/02/2024,03/14/2024,1182.97,USD ,,ATM,705,34503.64,active,yes,enginr,-1220.31,mike.taylor@outlook.com,Account dormant >6 months
CUST-2223,TXN347789,32,MALE,Fixed Deposit,los angeles,24/01/2019,02/01/2024,565.57,GBP,450.84,Withdrawal,761,-329.4,,yes,LAWYER,-2124.84,mike.smith@bank.org,KYC documents pending
CUST-1174,TXN946561,42,female,FD,los angeles,02/20/18,04/11/2022,29706.12,NGN,8756.76,Withdrawal,682,16157.57,closed,YES,accountant,38127.33,pat.smith@yahoo.com,
CUST-1282,TXN997343,,Female,savings,new york,17-Mar-2023,04/28/2023,7157.33,USD ,2877.03,Transfer,697,24555.81,Default,YES,teachr,14463.18,john.anderson@gmail.com,KYC documents pending
CUST-2493,TXN948549,50,Female,SAVINGS,LA,2019-08-29,2022-08-14,10194.56,GBP,1010.84,Deposit,673,,Closed,yes,Lawyer,4864.2,morgan.brown@yahoo.com,Account dormant >6 months
CUST-1142,TXN533020,44,FEMALE,Savings,Chicago,2024-04-16,06/16/2024,6454.63,NGN,1853.46,withdrawal,691,381830.28,ACTIVE,YES,enginr,12709.57,taylor.anderson@outlook.com,Auto-debit setup confirmed
CUST-1442,TXN974113,48,M,FD,Chicago,18/09/2022,26/02/2023,2497.13,gbp,-118.88,withdrawal,601,29643.39,closed,YES,accountant,4186.65,chris.davis@gmail.com,KYC documents pending
CUST-1723,TXN917804,28,FEMALE,savings,New York,20/06/2022,2023-06-04,1387.54,GBP,410.25,ATM,450,4195.43,Active,no,accountant,3315.71,,Accoun
CUST-2145,TXN540432,23,F,checking,Houston,02/09/2022,2024-01-20,4028.98,usd,273.12,Wire Transfer,653,22860.34,Closed,YES,accountant,,jane.wilson@bank.org,Auto-debit
CUST-1686,TXN373533,23,F,checking,los angeles,26-May-2022,2023-07-28,849.04,USD,-81.23,wire transfer,606,4683.17,Default,no,Docter,5853.48,john.miller@yahoo.com,KYC documen
CUST-3089,TXN151268,23,F,Savings,New York,06/11/2019,07/08/2023,4190.37,GBP,718.61,ATM,751,7233.02,ACTIVE,Yes,Engineer,5189.64,alex.brown@gmail.com,Account dormant >6 months
CUST-1216,TXN575718,63,FEMALE,CHECKING,Chicago,22/05/2019,11/27/2021,18066.61, USD,6533.8,Transfer,486,2956.95,Default,NO,Accountant,15306.42,mike.wilson@,Transaction verified by branch Chicago
CUST-2913,TXN698990,74,male,Fixed Deposit,new york,20-Nov-2018,02/16/2024,876.67,gbp,146.15,Wire Transfer,689,15292.23,Default,yes,Docter,3690.07,taylor.davis@outlook.com,Account dormant >6 months
CUST-2432,TXN359955,61,M,Fixed Deposit,Houston,03-11-2023,2023-12-01,3153.8, USD,681.5,Deposit,660,749.39,Active,YES,teachr,-3504.45,taylor.taylor@outlook.com,Customer flagged for review
CUST-1491,TXN642198,21,F,Checking,New York,03-03-2018,11/03/2018,8479.71, USD,1821.21,Deposit,743,11726.92,DEFAULT,YES,Accountant,2897.01,morgan.davis@gmail.com,Transaction verified by branch New York
CUST-1808,TXN804953,74,Male,Current,Chicago,01-Jan-2023,2024-02-04,2573.77, USD,490.16,atm,721,14382.17,Defaulted,yes,Teacher,-4317.1,chris.taylor@yahoo.com,KYC documents pending
CUST-2865,TXN113910,,female,Savings,LA,2023-09-25,12/09/2023,87.21,eur,37.99,withdrawal,748,13731.95,DEFAULT,YES,Doctor,2319.38,jane.jones@outlook.com,KYC documents pending
CUST-2698,TXN863000,47,FEMALE,Savings,N.Y.,08-21-2023,27/10/2023,3232.71,gbp,394.4,wire transfer,573,82259.72,active,,Doctor,,morgan.jones@gmail.com,Transaction verified by branch N.Y.
CUST-1682,TXN346088,37,Female,Checking,Phoenix,2019-11-20,2022-12-26,12421.37,USD,1752.15,Wire Transfer,950,,Defaulted,yes,Engineer,9556.51,,KYC documents pending
CUST-2560,TXN558567,40,FEMALE,savings,N.Y.,07-22-2020,11/01/2024,1875.37,EUR,,Transfer,661,,closed,NO,Accountant,3709.35,sara.taylor@yahoo.com,Loan disbursed to account
CUST-2971,TXN284287,,male,CHECKING,Los Angeles,01/01/2019,06/07/2024,59168.32,gbp,4305.05,wire transfer,603,,Closed,yes,Accountant,36481.25,mike.moore@gmail.com,Account dormant >6 months
CUST-3028,TXN681253,23,M,Current,los angeles,01-Feb-2020,2022-03-12,5186.92,EUR,-235.39,Withdrawal,646,4492.14,Active,No,LAWYER,9999999999,morgan.jackson@yahoo.com,Account dormant >6 months
CUST-1639,TXN834222,41,Male,Fixed Deposit,N.Y.,31/02/2020,2019-07-25,7318.73,EUR,2761.27,withdrawal,591,8795.5,Closed,yes,teachr,4935.06,morgan.anderson@bank.org,Account dormant >6 months
CUST-1483,TXN876298,65,M,fixed deposit,N.Y.,17/02/2024,2024-02-17,2437.03, USD,510.74,wire transfer,713,1410.17,Defaulted,NO,LAWYER,9663.05,morgan.taylor@outlook.com,Customer flagged for review
CUST-3188,TXN858911,74,male,Checking,,05-Feb-2018,06/26/2019,15945.0,NGN,2807.13,wire transfer,637,,ACTIVE,NO,Accountant,13084.56,alex.miller@yahoo.com,
